"","created_at","screen_name","text"
"148",2019-09-03 01:57:16,"lennvtaw","KKN Di Desa Penari

dari sudut pandang penjual cilok yang deket Pom Bensin

#kknpenari
#kkndidesapenari

-sebuah utas- https://t.co/zhywzKoV0J"
"149",2019-09-03 01:56:12,"Aqmayanti","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"150",2019-09-03 01:55:15,"hudantran","Karena KKN sudah Terlalu Mainstream.
.
.
.
@anakteknik_indo 
#anakteknikindo 
#kkndidesapenari 
#kknpenari https://t.co/YL35pafrsV"
"151",2019-09-03 01:55:09,"AccoYW__","Semenjak abis baca cerita KKN di desa penari, aku jadi takut minum kopi<U+0001F602>
#kkndidesapenari"
"152",2019-09-03 01:54:14,"BandiSatria","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"153",2019-09-03 01:52:00,"tribunkaltim","Mengintip Pesona Rowo Bayu Banyuwangi, Lokasi Wisata yang Dikaitkan dengan KKN di Desa Penari https://t.co/RAIu449Jwq via @tribunkaltim #RowoBayu #Banyuwangi #KKNdiDesaPenari #KKNDesaPenari"
"154",2019-09-03 00:44:20,"tribunkaltim","https://t.co/Krr4csIfE9
#kknpenari  #kkndesapenari  #kkndidesapenari  #kkn  #Bondowoso #HyperLocal #LocalToViral #Balikpapan #Kaltim #Samarinda #KalimantanTimur #tribunkaltim"
"155",2019-09-03 01:51:52,"evadianaervina","#kkndidesapenari
[LOKASI KKN DI DESA PENARI]
.
.
[A THREAD] 

Buat lo yang blm baca cerita ini, gua saranin lo baca dari sudut pandang si Widya, abis itu si Nur. Baca dengan penghayatan gua saranin krn cerita ini menceritakan hg detilnya
 
Link versi Nur: https://t.co/ZkCT3Uxc2I https://t.co/5MOkLfDJxL"
"156",2019-09-03 01:51:49,"christmeister","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"157",2019-09-03 01:51:17,"ipanMalika","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"158",2019-09-03 01:50:23,"abdr_hmn","KKN (KULIAH, KERJA, NIKAH)
#kkndidesapenari"
"159",2019-09-03 01:48:49,"izkarhy","Masih trending aja nih #kkndidesapenari https://t.co/J1m0Wp2ePd"
"160",2019-09-03 01:48:44,"meimeidoang","Nih baca yg masih bingung kaya gmna Horor Story KKN Di Desa Penari

1) Versi Widya https://t.co/y0xkUyBQLP

2) Versi Nur https://t.co/pPKOG435iM

Pokoknya yg masih bingung pas baca cerita widya, nanti akan terjawab setelah baca versi Nur
#kkndesapenari #kkndidesapenari"
"161",2019-09-03 01:48:22,"meimeidoang","Cuss gan
.
https://t.co/Pbx2sOPwnT

.
.
#kkndidesapenari #kkndesapenari"
"162",2019-09-03 01:48:44,"ansari_aan","Nusantara Lestari Jaya
@kkpgoid @susipudjiastuti 
Jaga #lautkita 
#polsuskelautan
#diklat 
#kkndidesapesisir 
#kkndidesapenari https://t.co/1k9RtKRpzI"
"163",2019-09-03 01:48:44,"azurahirata","KKN di Desa Penari sudah bisa dibaca di bacautas!

Versi Widya:
https://t.co/btw4o9x4UQ

Versi Nur:
https://t.co/FYJ9Mubzac

Baca disini aja gais, di bot sebelah fontnya kegedean.

#kkndidesapenari #kknpenari"
"164",2019-09-03 01:48:36,"RiezkhyPutra","#kkndidesapenari"
"165",2019-09-03 01:45:21,"Farhanpahlevi5","Denger cerita kkn desa penari,  gw ko malah ketawa ya<U+0001F602>
#kkndidesapenari #kknpenari #Innalillahi #penari #kkndesapenari #IbuKotaBaru https://t.co/KrWylwQOPD"
"166",2019-09-03 01:41:21,"Anna74141692","#kkndidesapenari 
this, rumored to be the pic of the community servant https://t.co/RSXfcqGqcO"
"167",2019-09-03 01:41:11,"izdiharihsani","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"168",2019-09-03 01:39:57,"yurgvrls","Kalo lihat maps Dusun Wonorejo, Desa Kalibaruwetan, Kec Kalibaru, Bwangi, Jatim, jadi tempat pas thread #kkndidesapenari Desanya pas ada di tengah2 Hutan .. https://t.co/vpl8LDBsjL"
"169",2019-09-03 01:36:28,"bagusisverygus","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"170",2019-09-03 01:34:40,"junujii_","Every social media right now 
#kkndidesapenari https://t.co/aKWCQseXui"
"171",2019-09-03 01:33:53,"Luluk1681","Akhirnya misteri terprcahkan.
Btw, ada yg berani kesana?
#kkndidesapenari https://t.co/FZKUuEScNz"
"172",2019-09-03 01:33:25,"SeptyanDW","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"173",2019-09-03 01:33:23,"rfasollinanda","Bukan cerita #kkndidesapenari https://t.co/z4BRHHtAUW"
"174",2019-09-03 01:31:52,"jennifercld14","Sobat Muda, tahukah kamu cerita tentang “KKN di Desa Penari” dari akun Twitter @simpleM81378523? Wartawan @hariankompas @om_angger pun mencari jejak Desa Penari. #KKNdiDesaPenari #AdadiKompas 

— SEBUAH UTAS — https://t.co/s1uSNoMj35"
"175",2019-09-03 01:31:28,"fanatashagirl","Mbah dok when she saw a dedemit trying to attack nur
#kkndidesapenari #kknpenari #kkndesapenari https://t.co/d11GreQTI9"
"176",2019-09-03 01:13:01,"fanatashagirl","Horor story~
.
. 
. 
#kknpenari 
#kkndesapenari 
#kkndidesapenari https://t.co/3U91pRFhUM"
"177",2019-09-03 00:26:00,"fanatashagirl","Wahyu when open his besek from hajatan and found out there is a monkey head inside a banana leaf<U+0001F435><U+0001F343> #kkndesapenari #kkndidesapenari 
 https://t.co/V9RMx3uz8z"
"178",2019-09-03 00:28:50,"fanatashagirl","Based on story ""KKN di Desa Penari"" by @SimpleM81378523 
The story was awesome!! Thank you so much @SimpleM81378523 for making a long thread horror story <U+0001F60A><U+0001F60A> we really love u!
#kkndidesapenari #kknpenari #kkn #horrorthread #HorrorStories #horror #artistsontwitter #illustration https://t.co/6swSvx3AhY"
"179",2019-09-03 00:25:28,"fanatashagirl","Badarawuhi sneaking into bima room and trying to gave him blowjob
#kkndidesapenari #kkndesapenari #kknpenari
 https://t.co/v29tKFtyBs"
"180",2019-09-03 01:31:20,"muskaandreas","Oke, sudah di tangan. Siap? #kkndidesapenari https://t.co/WsBIuQy7lE"
"181",2019-09-03 01:31:06,"pipieto","Sobat Muda, tahukah kamu cerita tentang “KKN di Desa Penari” dari akun Twitter @simpleM81378523? Wartawan @hariankompas @om_angger pun mencari jejak Desa Penari. #KKNdiDesaPenari #AdadiKompas 

— SEBUAH UTAS — https://t.co/s1uSNoMj35"
"182",2019-09-03 01:30:45,"kariispecial","karena malas baca di hp jadi di print :) #kkndidesapenari https://t.co/bYC8NcgBEN"
"183",2019-09-03 01:13:26,"kariispecial","Oke, sudah di tangan. Siap? #kkndidesapenari https://t.co/WsBIuQy7lE"
"184",2019-09-03 01:29:54,"Unbirajaff","Ayu dan Bima kecyduk nur <U+0001F602>
#kkndidesapenari #kkndesapenari https://t.co/IN9uuMBLrC"
"185",2019-09-03 01:29:29,"NovriyantiSamos","KKN di Desa Penari sudah bisa dibaca di bacautas!

Versi Widya:
https://t.co/btw4o9x4UQ

Versi Nur:
https://t.co/FYJ9Mubzac

Baca disini aja gais, di bot sebelah fontnya kegedean.

#kkndidesapenari #kknpenari"
"186",2019-09-03 01:27:04,"xolovesnaya","Oke, sudah di tangan. Siap? #kkndidesapenari https://t.co/WsBIuQy7lE"
"187",2019-09-03 01:26:07,"ResaWisadianta","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"188",2019-09-03 01:24:14,"nasrhul8","Motivasi pagi

#ngakakkocakvideo #lfl #videolucubanget #receh #ivgcomedy #videogokil #gambarlucu #dagelanlucu #rajangakak #memeindonesia
#likeforlikes #likeforfollow #followforfollow
#Kkndidesapenari #Cipularang #bacotsantuy #Kediri #Vienna #Hanbin #999hours #KeannuReeves https://t.co/YMprHDsrtu"
"189",2019-09-03 01:23:50,"garisLintang","@SamarindaUpdate Naa, ini yg aku maksud cerita horor ena-ena KKN, lebih horor dari #kkndidesapenari"
"190",2019-09-03 01:23:29,"martasandhi","Nur dalam cerita #kkndidesapenari seandainya gak dijagain Mbah Dok https://t.co/6q2BBD3vBe"
"191",2019-09-03 01:21:20,"syam_kf","Ciptain Lagu Dari Sesuatu Yg Viral
#kkndidesapenari #kknpenari #cimpedak #ciptalagumendadak #lagukhususkkn #horrorstory #HorrorMovie https://t.co/Q9o00GhKWp"
"192",2019-09-03 01:20:51,"wahyu_yulian17","Nah, wartawan @hariankompas @om_angger semakin memiliki dugaan lokasi kisah misteri #KKNdiDesaPenari. Sudah ada nama wilayah yang kemungkinan menjadi Kota B, Desa Kabupaten K, Desa W. 

Jawabannya ada di sini <U+27A1><U+FE0F> https://t.co/ZCCSqWA8yN #Nusantara #AdadiKompas https://t.co/DeEVlPO4iZ"
"193",2019-09-03 01:20:12,"fatonyyyyyy","njir aku ngimpi #kkndidesapenari ._."
"194",2019-09-03 01:17:42,"Tiens00668535","Akhirnya misteri terprcahkan.
Btw, ada yg berani kesana?
#kkndidesapenari https://t.co/FZKUuEScNz"
"195",2019-09-03 01:17:34,"_pakusadewo_","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"196",2019-09-03 01:15:45,"Taufiq_Jbi","KKN di Desa Penari
Versi Widya https://t.co/y3pXp026Dg
Versi Nur https://t.co/64sSiFNo0Z

#kkndidesapenari #widya #Nur #"
"197",2019-09-02 16:56:11,"bodorisme","Boechin sejak belia

#ngakakkocakvideo #lfl #videolucubanget #receh #ivgcomedy #videogokil #gambarlucu #dagelanlucu #rajangakak #bucin
#likeforlikes #likeforfollow #followforfollow
#Kkndidesapenari #kknpenari #Tidur #IZONE #Memek #1stSeptemberMiracle #JaeMundur #HotelBlueMoon https://t.co/60Kw9I3vTL"
"198",2019-09-03 01:14:38,"bodorisme","Motivasi pagi

#ngakakkocakvideo #lfl #videolucubanget #receh #ivgcomedy #videogokil #gambarlucu #dagelanlucu #rajangakak #memeindonesia
#likeforlikes #likeforfollow #followforfollow
#Kkndidesapenari #Cipularang #bacotsantuy #Kediri #Vienna #Hanbin #999hours #KeannuReeves https://t.co/YMprHDsrtu"
"199",2019-09-02 12:49:43,"bodorisme","Belum pulang juga kamu ti

#ngakakkocakvideo #lfl #videolucubanget #receh #ivgcomedy #videogokil #gambarlucu #dagelanlucu #rajangakak 
#likeforlikes #likeforfollow #followforfollow
#Kkndidesapenari #kknpenari #Tidur #IZONE #Memek #1stSeptemberMiracle #JaeMundur #HotelBlueMoon https://t.co/uv33rpIghx"
"200",2019-09-03 01:14:30,"Bunnybunch9","Oke, sudah di tangan. Siap? #kkndidesapenari https://t.co/WsBIuQy7lE"
"201",2019-09-03 01:13:51,"__gadang","Finally, KKN di Desa Penari jadi difilmkan oleh sutradara kesayangan kita semua, Livi Zheng!

#kkndidesapenari https://t.co/pECiXLiiAM"
"202",2019-09-03 01:11:21,"EArtiwiningsih","#kkndidesapenari
[LOKASI KKN DI DESA PENARI]
.
.
[A THREAD] 

Buat lo yang blm baca cerita ini, gua saranin lo baca dari sudut pandang si Widya, abis itu si Nur. Baca dengan penghayatan gua saranin krn cerita ini menceritakan hg detilnya
 
Link versi Nur: https://t.co/ZkCT3Uxc2I https://t.co/5MOkLfDJxL"
"203",2019-09-03 01:11:05,"fpdhika","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"204",2019-09-03 01:09:57,"krisgratia","KKN DI DESA PENARI (VERSI KEPALA MONYET)

                  - A THREAD - 
#kkndidesapenari"
"205",2019-09-03 01:09:14,"gitalditsa","Sobat Muda, tahukah kamu cerita tentang “KKN di Desa Penari” dari akun Twitter @simpleM81378523? Wartawan @hariankompas @om_angger pun mencari jejak Desa Penari. #KKNdiDesaPenari #AdadiKompas 

— SEBUAH UTAS — https://t.co/s1uSNoMj35"
"206",2019-09-03 01:08:58,"DnlSimamor12","Ayu dan Bima kecyduk nur <U+0001F602>
#kkndidesapenari #kkndesapenari https://t.co/IN9uuMBLrC"
"207",2019-09-03 01:08:40,"FavianTaufan","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"208",2019-09-03 01:07:16,"WisdaManik","Wahai netizen, ada lagi loh yang lebih serem dari pada #kkndidesapenari . Masa kita gak lawan? kita butuh RUU PKS disahkan loh @DPR_RI https://t.co/IAhk4eYgkV"
"209",2019-09-03 01:07:00,"rhohanang_ss","KKN Di Desa Penari

dari sudut pandang penjual cilok yang deket Pom Bensin

#kknpenari
#kkndidesapenari

-sebuah utas- https://t.co/zhywzKoV0J"
"210",2019-09-03 01:04:53,"augustliem","#kkndidesapenari Thread https://t.co/KGFf8PfS9i"
"211",2019-09-03 01:03:54,"achmdaziz","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"212",2019-09-03 01:03:05,"Pemujam39020688","Ayu dan Bima kecyduk nur <U+0001F602>
#kkndidesapenari #kkndesapenari https://t.co/IN9uuMBLrC"
"213",2019-09-03 01:02:50,"AdjiePramasta","KKN Di Desa Penari

dari sudut pandang penjual cilok yang deket Pom Bensin

#kknpenari
#kkndidesapenari

-sebuah utas- https://t.co/zhywzKoV0J"
"214",2019-09-03 01:02:15,"strhmanh","I got a goosebumps 
Kamu harus baca https://t.co/QxPP11fvF6 part 1 from widya side 

And this part 2 from Nur side
https://t.co/rLQwT9z8f6

#kkndidesapenari #kkndesapenari"
"215",2019-09-03 01:01:16,"NathPribady","Sobat Muda, tahukah kamu cerita tentang “KKN di Desa Penari” dari akun Twitter @simpleM81378523? Wartawan @hariankompas @om_angger pun mencari jejak Desa Penari. #KKNdiDesaPenari #AdadiKompas 

— SEBUAH UTAS — https://t.co/s1uSNoMj35"
"216",2019-09-03 01:00:51,"saadfajrul","Dimanapun KKN nya, GT Man kolornya <U+0001F44D><U+0001F3FD>

#GTManforKKN #kkndesapenari #kkndidesapenari https://t.co/dokPSKR6lQ"
"217",2019-09-03 00:57:34,"fiyaarn8_","Anjir, adanya di kediri doang ini
#kkndidesapenari https://t.co/EOBBV9aiyI"
"218",2019-09-03 00:57:13,"syafimtiyazi","Oke, sudah di tangan. Siap? #kkndidesapenari https://t.co/WsBIuQy7lE"
"219",2019-09-03 00:56:11,"mutiarasari82","KKN DI DESA PENARI (VERSI KEPALA MONYET)

                  - A THREAD - 
#kkndidesapenari"
"220",2019-09-03 00:55:26,"aufamart","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"221",2019-09-03 00:55:23,"AfinaEka2","Pas baca aku tuh jadi ngerasa aneh.. Mau tidur jadi g bisa....mikirin ngapain itu si bima sama si ayu nguewue di tempat sakral....#kkndidesapenari"
"222",2019-09-03 00:55:15,"wibiIqbal","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"223",2019-09-03 00:55:06,"kangridwans","Najis teuing jelema éléh ku bangsa Jin <U+0001F601> #kkndidesapenari"
"224",2019-09-03 00:54:56,"_ibrhm22","Kalo Badarawuhi punya IG pasti sekarang folowernye udah meningkat,

#kkndidesapenari"
"225",2019-09-03 00:53:38,"Chococipzzz","Oke, sudah di tangan. Siap? #kkndidesapenari https://t.co/WsBIuQy7lE"
"226",2019-09-03 00:53:03,"hafizharya0430","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"227",2019-09-03 00:52:13,"Rereagita","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"228",2019-09-03 00:51:32,"sijadaeng","Sobat Muda, tahukah kamu cerita tentang “KKN di Desa Penari” dari akun Twitter @simpleM81378523? Wartawan @hariankompas @om_angger pun mencari jejak Desa Penari. #KKNdiDesaPenari #AdadiKompas 

— SEBUAH UTAS — https://t.co/s1uSNoMj35"
"229",2019-09-03 00:51:14,"Tesanova2","#kelorisland #labuanbajo #NTT #Komodo #kkndidesapenari #kkndesapenari https://t.co/iN3nmBnVif"
"230",2019-09-03 00:49:20,"Bambang91239700","Sebenere aku binggung twitteran.. #kkndidesapenari"
"231",2019-09-03 00:49:09,"ciciwdr1","Yang di bionya ada tulisan Bergabung Agustus 2019, akibat pengen baca #kkndidesapenari mari kita bergandengan kaki"
"232",2019-09-03 00:48:28,"s_e_t_a_n","@41Strange anaknya bima dari #kkndidesapenari"
"233",2019-09-03 00:45:19,"dimsscoooooooo","baru habis baca #kkndidesapenari"
"234",2019-09-03 00:44:16,"fincacimit","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"235",2019-09-03 00:42:31,"feriif_","KKN Di Desa Penari

dari sudut pandang penjual cilok yang deket Pom Bensin

#kknpenari
#kkndidesapenari

-sebuah utas- https://t.co/zhywzKoV0J"
"236",2019-09-03 00:40:18,"shrood_shroud","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"237",2019-09-03 00:34:59,"primarevananda","selamat pagi, selamat berhalusinasi....

#kkndidesapenari https://t.co/n1ktitdC28"
"238",2019-09-03 00:34:26,"fredy_tantri","Crita #kkndidesapenari bisa jdi seru karena emang udh lama banget kita ga menikmati hiburan cerita fiktif dalam bentuk bacaan. Imajinasi ketika membaca bikin ceritanya nempel bnget di kepala. Kalau dibikin film pasti ceritanya ga seru2 amat."
"239",2019-09-03 00:34:17,"aisyahlny","hasil dari kepo, entah asli entah palsu.. #kknpenari  #kkndidesapenari https://t.co/S5cbOmAW0g"
"240",2019-09-03 00:33:56,"D_iaann","Oke, sudah di tangan. Siap? #kkndidesapenari https://t.co/WsBIuQy7lE"
"241",2019-09-03 00:28:52,"roiyourbae","KKN Di Desa Penari

dari sudut pandang penjual cilok yang deket Pom Bensin

#kknpenari
#kkndidesapenari

-sebuah utas- https://t.co/zhywzKoV0J"
"242",2019-09-03 00:28:05,"difanobagus","Oke, sudah di tangan. Siap? #kkndidesapenari https://t.co/WsBIuQy7lE"
"243",2019-09-03 00:26:26,"yoong_lover","Poster drama adaptasi #KKNdiDesaPenari

Tayang mulai malam ini <U+0001F44F> https://t.co/DUTpbaEImi"
"244",2019-09-03 00:25:10,"anisahajun","KKN DI DESA PENARI (VERSI KEPALA MONYET)

                  - A THREAD - 
#kkndidesapenari"
"245",2019-09-03 00:20:18,"raniwizard","Poster drama adaptasi #KKNdiDesaPenari

Tayang mulai malam ini <U+0001F44F> https://t.co/DUTpbaEImi"
"246",2019-09-03 00:24:11,"raniwizard","#KKNdiDesaPenari udah rilis pemainnya nih... mantap <U+0001F44F><U+0001F44F><U+0001F44F> https://t.co/VSrKsLIZ0s"
"247",2019-09-03 00:23:49,"tempatngeluh","Horror Story ""KKN Di Desa Penari""
#kkndidesapenari

1) Sudut pandang Widya https://t.co/XruAL2GcOd

2) Sudut pandang Nur https://t.co/amOREva3di

3) Sudut pandang Badarawuhi https://t.co/kEEdxgG0Sj

4) sudut pandang Ular https://t.co/PhLNtywLwX"
"248",2019-09-03 00:23:47,"vrdynn","KKN DI DESA PENARI (VERSI KEPALA MONYET)

                  - A THREAD - 
#kkndidesapenari"
"249",2019-09-03 00:21:33,"NLailyKS","Ngomong2 soal KKN, aku juga punya cerita horror pas lagi KKN.

Jadi ceritanya kelompok KKN ku punya kegiatan buat ngebersihin waduk desa. Sore itu kita semua berkumpul di pinggir waduk sambil nunggu Karang taruna dateng.

#kkndidesapenari"
"250",2019-09-03 00:21:14,"daffaalniszar17","Ngeri amat woi<U+0001F631>
.
#kkndidesapenari https://t.co/3oGKGAXhwp"
"251",2019-09-03 00:21:04,"RiezaldoA","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"252",2019-09-03 00:21:01,"radityapinaruh","Tukang cilok yang ditemuin Widya sama Anton terduga teroris!

#kkndidesapenari https://t.co/8mKKJ38WJN"
"253",2019-09-02 14:46:01,"Pp10949582","SMP #MESUM di saung take sadar di video teman, tonton video lengkap durasi legit panjang<U+0001F447><U+0001F447>
<U+0001F195>https://t.co/RwahMf22oq

#vcscrot #vcscolmek #WeAreTheFuture #kkndidesapenari #TolCipularang #ZIP #bokepviral #YehRishteyHainPyaarKe #QUANTUMLEAP #quotes #quoteoftheday https://t.co/UzBIfdOl8G"
"254",2019-09-02 14:10:11,"Pp10949582","SMP #MESUM di saung take sadar di video teman, tonton video lengkap durasi legit panjang<U+0001F447><U+0001F447>
<U+0001F449><U+0001F195> https://t.co/1ACKDRFcYC

#vcscrot #vcscolmek #WeAreTheFuture #kkndidesapenari #TolCipularang #ZIP #bokepviral #YehRishteyHainPyaarKe #QUANTUMLEAP #quotes #quoteoftheday https://t.co/tFfbQHBLmo"
"255",2019-09-03 00:20:55,"Pp10949582","Goyang Zumba #tantengentot bkin pria langsung #crot tonton video &amp; retweet durasi panjang<U+0001F447><U+0001F447>
<U+0001F4AF>https://t.co/RwahMf22oq

#CHAJUNHO #bacotsantuy #vcscrot #vcs #X1_FLA<U+03DF>H #X1_FLASH #WeAreTheFuture #quotes #quoteoftheday #kkndidesapenari #lendirjogja #LEEHANGYUL #IZONE https://t.co/wJm6xgfPfF"
"256",2019-09-03 00:20:30,"KikiRahardja1","#bacotsantuy #kkndidesapenari https://t.co/EwIwrDu1jO"
"257",2019-09-03 00:18:53,"spectacularme1","Oke, sudah di tangan. Siap? #kkndidesapenari https://t.co/WsBIuQy7lE"
"258",2019-09-03 00:18:35,"diessto","Oke, sudah di tangan. Siap? #kkndidesapenari https://t.co/WsBIuQy7lE"
"259",2019-09-03 00:18:20,"Amarifky","Buat yang masih penasaran tapatnya #kkndidesapenari silahkan https://t.co/hthcZy1Qlu"
"260",2019-09-03 00:18:04,"Bokepin69138944","Goyang Zumba #tantengentot bkin pria langsung #crot tonton video &amp; retweet durasi panjang<U+0001F447><U+0001F447>
<U+0001F4AF>https://t.co/GpOUlBzyQY

#CHAJUNHO #bacotsantuy #vcscrot #vcs #X1_FLA<U+03DF>H #X1_FLASH #WeAreTheFuture #quotes #quoteoftheday #kkndidesapenari #lendirjogja #LEEHANGYUL #IZONE https://t.co/tGuuyuaPqM"
